"","row","date","state","fluP","temp","ah","o3","pm2.5"
"1693","1693",2016-10-10,"Hebei",-0.79519044442093,0.890679342984811,1.68005121518668,-0.0454887969280533,0.0844215713621758
"1694","1694",2016-10-17,"Hebei",-0.244034101125031,0.677181188095758,1.48189825332655,-0.525137279806353,-0.0894796565325151
"1695","1695",2016-10-24,"Hebei",-0.589420909424151,0.196346901294921,0.5324858325195,-0.977783203542941,-0.751926995931869
"1696","1696",2016-10-31,"Hebei",-0.56623674925971,-0.145298010696709,-0.0167131344877896,-0.844280103403667,0.399606362952022
"1697","1697",2016-11-07,"Hebei",-0.578913568902125,-0.119173761719784,0.15361515202442,-0.974605634217423,0.441345357745981
"1698","1698",2016-11-14,"Hebei",-0.737079061802089,-0.105445180061432,0.155391679840384,-1.22608801220721,1.22738006446104
"1699","1699",2016-11-21,"Hebei",-0.362313405953437,-0.931066750249693,-0.696003676127735,-0.93005966444143,0.377065381867304
"1700","1700",2016-11-28,"Hebei",0.0206602807422389,-0.557309718168221,-0.361508090361782,-1.09491035962148,1.6271954242539
"1701","1701",2016-12-05,"Hebei",0.165527793350841,-0.731612999895485,-0.568412251552939,-1.03045613136224,0.51893265315733
"1702","1702",2016-12-12,"Hebei",0.483699872726294,-0.882788005948614,-0.619927321116951,-1.1415986048236,1.67570669308843
"1703","1703",2016-12-19,"Hebei",0.803322548889806,-0.924706642425132,-0.511456171279408,-1.30111802606806,2.72641155016112
"1704","1704",2016-12-26,"Hebei",0.575360474663104,-1.18333184635356,-0.699449344812303,-1.23515927876861,1.87409192982476
"1705","1705",2017-01-02,"Hebei",0.823423513079204,-0.900294952293707,-0.370516013083892,-1.38729266175556,2.64473484471769
"1706","1706",2017-01-09,"Hebei",0.651493052781302,-1.11740229316019,-0.849996321176556,-0.810164841589038,0.540532114966971
"1707","1707",2017-01-16,"Hebei",0.698453141967376,-1.33766289254464,-0.995486377411093,-0.760549547220368,0.43320088798497
"1708","1708",2017-01-23,"Hebei",1.00277689086549,-1.13196963915117,-0.923130013124122,-0.70839322017355,2.4384013891773
"1709","1709",2017-01-30,"Hebei",0.656545094396552,-1.01342292014823,-0.942125291402336,-0.247135772920788,1.20306524550441
"1710","1710",2017-02-06,"Hebei",0.541540874575132,-0.920952116356668,-1.04333541782237,-0.228052304193537,-0.250338880933198
"1711","1711",2017-02-13,"Hebei",0.621798925783242,-0.521732713078147,-0.629919420296249,-0.288391596409569,1.57467515824863
"1712","1712",2017-02-20,"Hebei",0.676735451681333,-0.666790605211096,-0.727171122577111,-0.045199569132351,-0.568859723677817
"1713","1713",2017-02-27,"Hebei",0.459915553696004,-0.173833866819649,-0.610873881217608,0.0898677463021989,-0.374870559856291
"1714","1714",2017-03-06,"Hebei",0.543099404800694,-0.095143679686096,-0.842705677846284,0.247508953475634,-0.985531567512643
"1715","1715",2017-03-13,"Hebei",0.372758628487568,0.138294789616544,-0.348269528982234,0.753785248961997,0.21239270542322
"1716","1716",2017-03-20,"Hebei",0.213017112993456,0.0206012873792404,0.0948807968514304,0.238181073449545,-0.137294785811273
"1717","1717",2017-03-27,"Hebei",0.0864929806802172,0.43385258795747,-0.0249091833308955,0.629821870604771,-0.509985912863915
"1718","1718",2017-04-03,"Hebei",-0.349925625313865,0.782224332471392,0.886496900603853,0.853929744482098,0.0720293250095255
"1719","1719",2017-04-10,"Hebei",-0.79048844846618,0.975453704693693,0.544050169080888,0.623780496958024,-0.614947559603821
"1720","1720",2017-04-17,"Hebei",-0.470614520925735,1.01036649056351,0.349026965327945,0.601935930873734,-0.948725970732201
"1721","1721",2017-04-24,"Hebei",-0.882847596714127,1.26194181509818,0.017601699406019,0.858620855456744,-1.16600878437011
"1722","1722",2017-05-01,"Hebei",-1.74202113698497,1.37700741280028,0.813419476992218,1.2932290606187,0.0254507568569212
"1723","1723",2017-05-08,"Hebei",-1.9280679177547,1.62434987070017,0.943566725861593,1.53232319768939,-0.952458030819555
"1724","1724",2017-05-15,"Hebei",-1.20775324563721,1.95137545968725,2.27840102407893,2.65990371858576,-0.663845688249659
"1725","1725",2017-05-22,"Hebei",-1.31499428431677,1.73059634619979,2.00287427178276,2.20026050696369,-0.96937803720839
"1726","1726",2017-05-29,"Hebei",-1.80269951010969,1.6708132478978,1.98569638454866,1.96466456741567,-1.06032480678037
"1727","1727",2017-07-01,"Hebei",999,999,999,999,999
"1728","1728",2017-10-02,"Hebei",-0.931264533478219,0.851028128983163,1.43207444474377,-0.0135181899615453,-0.823072189840384
"1729","1729",2017-10-09,"Hebei",-0.934266161292997,0.454616326805003,1.24227310354138,-0.501422412445346,-0.938638759108388
"1730","1730",2017-10-16,"Hebei",-0.737525961444406,0.627402682241029,1.48848691973508,-0.340065263732385,-0.251789826422541
"1731","1731",2017-10-23,"Hebei",-0.841590665006581,0.405630082157805,0.754848916061164,-0.360297213948387,0.00703364368438407
"1732","1732",2017-10-30,"Hebei",-0.69441855174277,0.166932744623358,0.118024826601555,-0.601554409847014,-0.442888435839159
"1733","1733",2017-11-06,"Hebei",-0.327851139731411,0.0772540049706046,0.00102533813862164,-0.68681768310975,-0.396561537063917
"1734","1734",2017-11-13,"Hebei",0.17271803479969,-0.662394955158574,-0.857016316380986,-0.656587171081501,-0.702924528101933
"1735","1735",2017-11-20,"Hebei",0.483976777758182,-0.627216998323169,-0.831681697124928,-0.724120462056491,-0.400138861054288
"1736","1736",2017-11-27,"Hebei",0.570740398882302,-0.947586665476589,-0.860795683654635,-0.841817350763221,0.242167621970448
"1737","1737",2017-12-04,"Hebei",0.881755976669058,-0.851395614196221,-1.00430607616758,-0.695765034273545,-0.707055809192486
"1738","1738",2017-12-11,"Hebei",1.16771816462524,-1.24722479613992,-1.08625321640782,-0.814846654083501,-0.685812879771637
"1739","1739",2017-12-18,"Hebei",1.30556302178005,-0.780547951750489,-0.949337253811653,-0.72943735786193,-0.298444147307507
"1740","1740",2017-12-25,"Hebei",1.39513581772504,-1.06934814709084,-0.775095104129898,-1.05616853063907,0.957405171276259
"1741","1741",2018-01-01,"Hebei",1.37702983305082,-1.20647770550018,-1.02393036052137,-0.920690388280785,-0.323116325040757
"1742","1742",2018-01-08,"Hebei",1.44257075284896,-1.31007851286043,-1.17528489783964,-0.552399398812166,-0.406401545268808
"1743","1743",2018-01-15,"Hebei",1.31551657523616,-1.0738424690478,-0.863677996918936,-0.938030349376534,0.876047216958546
"1744","1744",2018-01-22,"Hebei",1.33866601010852,-1.80447671117494,-1.18584511149307,-0.512165403792664,-0.500493870814028
"1745","1745",2018-01-29,"Hebei",1.29465940572228,-1.35227895804531,-1.24351691362236,-0.317188195798012,-0.898262764759877
"1746","1746",2018-02-05,"Hebei",0.965535456956298,-1.35249098073992,-1.26050352797032,-0.189884474860565,-0.836137778850563
"1747","1747",2018-02-12,"Hebei",1.01593640149706,-0.830852436571435,-1.06490459426614,0.19310067648138,0.349055783412
"1748","1748",2018-02-19,"Hebei",0.8305626932073,-0.739040054354331,-0.866372074658156,0.170494824517603,0.0117488615953703
"1749","1749",2018-02-26,"Hebei",0.183838685287863,-0.371079188030817,-0.532490742348946,0.0639788714737331,0.678802262348624
"1750","1750",2018-03-05,"Hebei",-0.15673917699654,-0.562312236309396,-0.657711380272893,0.217485081322253,-0.337477823630503
"1751","1751",2018-03-12,"Hebei",-0.406043671716716,-0.0248732439833017,-0.0661236768426944,0.654445916737831,0.702907858895238
"1752","1752",2018-03-19,"Hebei",-1.22911915999871,0.275549463133155,-0.322016937182095,0.893820917136213,-0.164676031123183
"1753","1753",2018-03-26,"Hebei",-0.994166741275391,1.02262132115879,0.376269273859076,1.26823134823039,0.0149347475493839
"1754","1754",2018-04-02,"Hebei",-1.16765180961363,0.196936187175149,-0.188033646509384,0.648836993780656,-0.932069907320372
"1755","1755",2018-04-09,"Hebei",-0.639696543204087,0.808816340420129,0.261630826958553,0.754459085231676,-0.973291849540843
"1756","1756",2018-04-16,"Hebei",-1.38465979217658,1.19578736160203,1.51527402900623,2.01140446317023,-0.568695425156432
"1757","1757",2018-04-23,"Hebei",-1.48362879704312,1.25022382816637,1.42295959622629,1.88854584833532,-0.69980918519484
"1758","1758",2018-04-30,"Hebei",-1.69147463797806,1.28983611384806,1.27574207636206,1.43327503754211,-1.10736096355207
"1759","1759",2018-05-07,"Hebei",-1.45368086189334,1.44801580145609,1.72821159702984,2.1958531018954,-0.764930011433624
"1760","1760",2018-05-14,"Hebei",-1.24263676222025,1.66904041367882,3.10413100603356,1.63553246832806,-0.873127189520561
"1761","1761",2018-05-21,"Hebei",-2.82803930806002,1.64863585390076,2.18292493715385,1.78226337956774,-0.860878566901357
"1762","1762",2018-05-28,"Hebei",-1.16217775163486,1.9777089086848,1.66807653291766,2.61567508420817,-1.13638817340383
"1763","1763",2018-07-01,"Hebei",999,999,999,999,999
"1764","1764",2018-10-01,"Hebei",-2.05211260375663,1.02935960947524,0.970909906573235,0.703315603936282,-1.12573235136504
"1765","1765",2018-10-08,"Hebei",-0.933210785632026,0.503029327042741,0.324751576431851,0.0271357020066714,-0.850178936433798
"1766","1766",2018-10-15,"Hebei",-0.92538779509946,0.475328879112114,0.761839696171295,0.0374584879134064,-0.261567349489068
"1767","1767",2018-10-22,"Hebei",-0.575749143664773,0.498281557884742,0.0918588261166951,-0.332844307724635,-0.873494210223255
"1768","1768",2018-10-29,"Hebei",-0.439931548070839,0.212791481718149,0.268627131112605,-0.180595089627981,-0.192750361601279
"1769","1769",2018-11-05,"Hebei",-0.121607279862159,-0.0680546504665702,0.0210224404365048,-0.926563005352457,-0.913040236531968
"1770","1770",2018-11-12,"Hebei",0.0137162207155406,-0.171281463186187,0.0414579212297666,-0.751385057769342,0.309274075046255
"1771","1771",2018-11-19,"Hebei",0.287620422271394,-0.445371470323709,-0.378636127205087,-0.966144120963845,0.23301046925497
"1772","1772",2018-11-26,"Hebei",0.319142577254304,-0.465310709853276,-0.23188413079557,-1.1628866876535,1.31666469548441
"1773","1773",2018-12-03,"Hebei",0.466675562636516,-1.20006152638835,-1.05839888446769,-0.779506657091663,-0.797546629827044
"1774","1774",2018-12-10,"Hebei",0.790964686450854,-1.25064283415329,-1.01759544725026,-1.00502770944907,0.368182700114876
"1775","1775",2018-12-17,"Hebei",0.939563462132683,-0.773542240911549,-0.849070321465227,-1.02741481033568,-0.113199647247112
"1776","1776",2018-12-24,"Hebei",1.2177971045788,-1.65990800779918,-1.25327101241951,-0.801258116872168,-0.945020277930801
"1777","1777",2018-12-31,"Hebei",1.49326567886404,-1.51634058737861,-1.13772201300204,-1.14263855768738,0.400410265394957
"1778","1778",2019-01-07,"Hebei",1.60332369192376,-1.24477255943408,-0.933202438907113,-1.17787710256343,1.65812286120865
"1779","1779",2019-01-14,"Hebei",1.51173860442091,-1.16907417680338,-1.15481788472389,-0.833767618063707,0.24529661394528
"1780","1780",2019-01-21,"Hebei",1.52899980469941,-0.894627879980629,-1.03509764991282,-0.676576016735875,-0.45800028144234
"1781","1781",2019-01-28,"Hebei",1.26708775638423,-0.917690045649049,-1.00005388040984,-0.480878524476945,0.0522263923501228
"1782","1782",2019-02-04,"Hebei",1.47710579181773,-1.29437032043531,-1.14242500722854,-0.311675862734339,-0.462826544777093
"1783","1783",2019-02-11,"Hebei",1.10821573154655,-1.28049288699972,-0.945090183035453,-0.318264164841406,-0.5821525676128
"1784","1784",2019-02-18,"Hebei",1.18875933841032,-0.684962314565635,-0.601922201708411,0.00785606805035313,1.75232263926004
"1785","1785",2019-02-25,"Hebei",1.19438134265613,-0.199827523180692,-0.42434811624703,0.307751583492963,0.796591787983451
"1786","1786",2019-03-04,"Hebei",1.14794406123589,0.00126967695849535,-0.43133819282448,0.352358393539949,-0.32018326646902
"1787","1787",2019-03-11,"Hebei",0.856318926030188,0.175767264625988,-0.733094846167531,0.212420845792541,-1.33784410219883
"1788","1788",2019-03-18,"Hebei",1.0140272825016,0.42834631331989,-0.316484397818463,0.550260234539982,-1.0085166097922
"1789","1789",2019-03-25,"Hebei",1.09431235312864,0.26221472846466,-0.599575923636893,0.310672439406766,-1.21178285915317
"1790","1790",2019-04-01,"Hebei",1.25121499378572,0.628078183617762,-0.4078486036383,1.01431321735748,-0.982993368027179
"1791","1791",2019-04-08,"Hebei",1.03224368286817,0.502025648767752,0.203707369046317,0.503755905200138,-0.939528133899029
"1792","1792",2019-04-15,"Hebei",0.646078686970296,1.02377791195924,0.582098832769447,0.838994027635324,-0.983320852633252
"1793","1793",2019-04-22,"Hebei",0.515422963308302,0.742597981792651,1.27972071060131,0.73200135087031,-0.922311462950433
"1794","1794",2019-04-29,"Hebei",0.526651266797164,1.30827010041339,0.818314002376393,1.45284826852291,-1.02261668913021
"1795","1795",2019-05-06,"Hebei",0.318934548042787,1.35510730983153,0.929335045305691,1.49175019407529,-0.990945205295282
"1796","1796",2019-05-13,"Hebei",0.0517311507676652,1.59484284611204,1.84854733473942,1.48252575045767,-1.02153600452151
"1797","1797",2019-05-20,"Hebei",0.0394594447982918,1.93742086595574,1.46437385372455,2.06760114644117,-1.29891140523376
"1798","1798",2019-05-27,"Hebei",-0.19836746655296,1.83646448992556,1.27265850619514,1.86374894294966,-1.48791587638567
"1799","1799",2019-07-01,"Hebei",999,999,999,999,999
"1800","1800",2020-10-01,"Hebei",999,999,999,999,999
"1801","1801",2014-10-06,"Heilongjiang",-1.83872765353582,0.925993674504741,1.10272521758709,-0.189527962419974,-0.345530953883125
"1802","1802",2014-10-13,"Heilongjiang",-1.83872765353582,0.838764878390476,0.553403687082117,0.330654643816668,1.56871723010489
"1803","1803",2014-10-20,"Heilongjiang",-0.792666430298178,0.543429954574693,0.222622686733755,-0.24077627342724,2.34774016935405
"1804","1804",2014-10-27,"Heilongjiang",-0.808111530842642,0.304718550348587,0.168378300947874,-0.71717744319235,3.20668930000949
"1805","1805",2014-11-03,"Heilongjiang",-0.439425916668255,0.267093534739563,-0.0833481365426751,-0.527270497840069,2.49579333708985
"1806","1806",2014-11-10,"Heilongjiang",-0.279998464702507,-0.122807531218328,-0.385621721533365,-0.911888484270776,1.84709128371396
"1807","1807",2014-11-17,"Heilongjiang",0.0749457883440516,-0.0913634935275017,-0.23800079518865,-1.22500748120225,1.34142098216488
"1808","1808",2014-11-24,"Heilongjiang",0.429504384713245,-0.326259121153736,-0.49020527414275,-1.21881754201194,1.28006359222628
"1809","1809",2014-12-01,"Heilongjiang",0.647185912952885,-1.05776481368808,-0.834827959810706,-1.09887332856805,-0.401018955232434
"1810","1810",2014-12-08,"Heilongjiang",0.643166588953431,-1.28980388331376,-0.909064863456122,-1.35033970890542,0.920471075820481
"1811","1811",2014-12-15,"Heilongjiang",0.728454322011797,-1.56795396183015,-1.00973832227565,-1.66702650024362,1.48887673220788
"1812","1812",2014-12-22,"Heilongjiang",0.751657792461756,-0.991547150608771,-0.760324778734862,-1.55005415988544,1.19082689568002
"1813","1813",2014-12-29,"Heilongjiang",0.619443335300635,-1.07061579255548,-0.80359093734045,-1.3153791830485,0.521348449047257
"1814","1814",2015-01-05,"Heilongjiang",0.625869132992412,-1.13740394975612,-0.886352010950662,-1.04412014904294,0.687127118326027
"1815","1815",2015-01-12,"Heilongjiang",0.513186829848324,-1.02560885099287,-0.826944329736685,-0.95479426033797,0.403146473150822
"1816","1816",2015-01-19,"Heilongjiang",0.502320299805828,-1.07223708205097,-0.809841013318309,-0.880679806357698,1.93805134102585
"1817","1817",2015-01-26,"Heilongjiang",0.401775055774917,-1.0692167720595,-0.877166336016581,-0.729021486191628,0.426066549099925
"1818","1818",2015-02-02,"Heilongjiang",0.380873214487685,-1.00072119353786,-0.822335172773005,-0.487413865335314,1.09789915789863
"1819","1819",2015-02-09,"Heilongjiang",0.365464734134712,-0.880879591941465,-0.776802458144692,-0.232600176696002,0.39245132025842
"1820","1820",2015-02-16,"Heilongjiang",0.632641100234667,-0.224590593619206,-0.273510250570671,-0.183029746960574,0.218343377764656
"1821","1821",2015-02-23,"Heilongjiang",0.432361190333662,-0.633373103533458,-0.558236707499387,0.398410160351741,0.141925978657599
"1822","1822",2015-03-02,"Heilongjiang",0.478117282089976,-0.417373749776672,-0.471086175435709,0.54776146688237,0.0572251993260701
"1823","1823",2015-03-09,"Heilongjiang",0.473748538137476,-0.351334952259341,-0.433824400738371,0.185965504709506,-0.673474924088669
"1824","1824",2015-03-16,"Heilongjiang",0.435992206476946,0.32261960345143,-0.019846800983928,0.357738670528618,-0.702827437186909
"1825","1825",2015-03-23,"Heilongjiang",0.384960623727203,0.633842042461135,0.144204128126691,1.01574799805041,0.2094344688203
"1826","1826",2015-03-30,"Heilongjiang",0.26481638528337,0.464597879916403,0.173163325396613,0.215142819837755,-0.23991882395387
"1827","1827",2015-04-06,"Heilongjiang",0.260410202751086,0.30724311985053,0.0558930151330574,0.204525474326547,-0.623363094002413
"1828","1828",2015-04-13,"Heilongjiang",-0.0988610751201752,0.951043734267434,0.548488040431704,0.810564577050733,-0.0161969073484648
"1829","1829",2015-04-20,"Heilongjiang",-0.476652013236866,1.20069362164656,0.534267018804709,0.429724314937173,-0.635554241116998
"1830","1830",2015-04-27,"Heilongjiang",-0.188956951263678,1.63198853457401,1.37702345316409,1.36878670970995,-0.402045089489695
"1831","1831",2015-05-04,"Heilongjiang",-0.431614603350607,0.990739062872704,1.01112700275919,-0.0643325392247334,-1.10701184288354
"1832","1832",2015-05-11,"Heilongjiang",-0.187604114942866,1.13328472890335,1.82414270598637,-0.0556940412633457,-1.02765392038526
"1833","1833",2015-05-18,"Heilongjiang",-1.83872765353582,1.58586164048083,2.21211983154288,0.671980349590739,-0.989965566839459
"1834","1834",2015-05-25,"Heilongjiang",-1.83872765353582,1.69064115923678,2.63253003206353,0.896395039015582,-0.863215865982541
"1835","1835",2015-07-01,"Heilongjiang",999,999,999,999,999
"1836","1836",2015-10-05,"Heilongjiang",-1.18740537538103,1.12532254391957,1.98059684313129,0.277488795356463,-0.435456992524643
"1837","1837",2015-10-12,"Heilongjiang",-1.22144337065459,0.924381255304846,0.787081842941774,0.209978223910767,-0.35980998836988
"1838","1838",2015-10-19,"Heilongjiang",-0.940103320384703,0.562736489986113,0.0179645420201335,-0.40458573417627,-0.320377057210707
"1839","1839",2015-10-26,"Heilongjiang",-0.925924032573681,0.255044389952809,-0.0719169974260939,-0.609632772584978,0.832702713710053
"1840","1840",2015-11-02,"Heilongjiang",-0.628207679777585,0.320718011510306,-0.171984178458953,-0.0684741047372173,4.25714102640804
"1841","1841",2015-11-09,"Heilongjiang",-0.0729489891446692,0.0649828390527287,0.107588703145418,-1.14141426941706,1.50377748457373
"1842","1842",2015-11-16,"Heilongjiang",-0.474505829170046,-0.593135139992786,-0.645202671887264,-1.26767561950947,-0.215284746383097
"1843","1843",2015-11-23,"Heilongjiang",-0.312126519597206,-0.962690595234012,-0.807914498781666,-1.29189432176509,0.174943213355964
"1844","1844",2015-11-30,"Heilongjiang",-0.0926903068074393,-0.64198254062097,-0.56133783013671,-1.23510051252256,-0.176385324567561
"1845","1845",2015-12-07,"Heilongjiang",0.107259950511231,-0.819356723655504,-0.65898183493054,-1.35246876183227,1.34118929569228
"1846","1846",2015-12-14,"Heilongjiang",0.37164539143757,-0.872019375003077,-0.685842908431588,-1.32897442437196,0.22079845934217
"1847","1847",2015-12-21,"Heilongjiang",0.593301805721155,-1.21877726545728,-0.866009351374831,-1.37241929761148,0.79255405338213
"1848","1848",2015-12-28,"Heilongjiang",0.656603774314721,-1.19872594881292,-0.881985500890057,-1.40047458027769,1.50624979035726
"1849","1849",2016-01-04,"Heilongjiang",0.730909788466291,-1.14266641335731,-0.885709385463516,-1.073703365037,-0.314227522986302
"1850","1850",2016-01-11,"Heilongjiang",0.695504370572485,-1.49784326307866,-0.996485384475533,-1.09567386123334,0.455945064161795
"1851","1851",2016-01-18,"Heilongjiang",0.675358449757174,-1.64704424192203,-1.03791420498929,-1.09245663440976,0.243762939045471
"1852","1852",2016-01-25,"Heilongjiang",0.586666545037914,-1.3655391383033,-1.00002221654863,-0.896069673117034,-0.213537408444244
"1853","1853",2016-02-01,"Heilongjiang",0.660816473465058,-1.05697817073804,-0.863244612211265,-0.420510007627153,0.237615004569445
"1854","1854",2016-02-08,"Heilongjiang",0.941601006185572,-0.652708374519137,-0.634038893872389,-0.29407765782334,0.144897981764577
"1855","1855",2016-02-15,"Heilongjiang",0.666825877414273,-0.751032923737366,-0.72239729158556,-0.43968730802318,-0.645842829940025
"1856","1856",2016-02-22,"Heilongjiang",0.681951644015233,-1.05988958678907,-0.896484419931225,-0.269724730212998,-0.302407045138893
"1857","1857",2016-02-29,"Heilongjiang",0.901022223962464,-0.365707044144016,-0.442547207046044,-0.0773954694104723,-0.202341838445359
"1858","1858",2016-03-07,"Heilongjiang",1.06609271099134,-0.345666999475211,-0.583246473468656,-0.127126274206426,-0.9014623471561
"1859","1859",2016-03-14,"Heilongjiang",1.16780006864499,0.378329329707502,0.0318416984171036,0.314067151124402,-0.20944390768884
"1860","1860",2016-03-21,"Heilongjiang",0.976420873559558,0.445270196478104,-0.0722311360743957,0.195342089934028,-0.515538899512031
"1861","1861",2016-03-28,"Heilongjiang",0.852578278010037,0.689821817831953,0.140712778406298,0.556312815196548,0.0334942022002287
"1862","1862",2016-04-04,"Heilongjiang",0.676527327377871,0.555344060027322,-0.158535991994701,0.315772835723523,-0.673828920511673
"1863","1863",2016-04-11,"Heilongjiang",0.253663368296963,0.690043922422285,0.644391972051739,0.420915572289003,0.058364392753479
"1864","1864",2016-04-18,"Heilongjiang",0.170156829239778,1.00190907847251,0.617068836305637,0.458128921586244,-0.909107926014064
"1865","1865",2016-04-25,"Heilongjiang",0.0182885781446893,1.11999995737066,0.706212986038713,0.678631948109954,-0.894265178033285
"1866","1866",2016-05-02,"Heilongjiang",-0.483301956111423,1.23314270368925,1.65292215555567,0.546514346523774,-0.935019375973991
"1867","1867",2016-05-09,"Heilongjiang",-1.83872765353582,1.38048264325858,1.78536308001829,1.05915708406923,-0.895839098517662
"1868","1868",2016-05-16,"Heilongjiang",-1.83872765353582,1.85142838692114,2.09094307045479,1.97773911035932,-0.763150677880993
"1869","1869",2016-05-23,"Heilongjiang",-1.83872765353582,1.59566567268556,2.17236448665367,1.08148969756712,-0.957616446600693
"1870","1870",2016-05-30,"Heilongjiang",-1.83872765353582,1.68881044335598,2.75856590701518,0.692095653332346,-1.08162729774743
"1871","1871",2016-07-01,"Heilongjiang",999,999,999,999,999
"1872","1872",2016-10-03,"Heilongjiang",-1.83872765353582,0.65198956119411,0.669203668092673,-1.10715486664416,-1.11193585929734
"1873","1873",2016-10-10,"Heilongjiang",-1.83872765353582,0.835832037958633,0.838539074478343,-0.240054462946258,-0.422231641776472
"1874","1874",2016-10-17,"Heilongjiang",-1.83872765353582,0.369523456097399,0.254408616685622,-0.945766713336322,-0.838824239513204
"1875","1875",2016-10-24,"Heilongjiang",-1.83872765353582,0.167579057221913,-0.233995257079502,-0.763874968402899,0.028311272037793
"1876","1876",2016-10-31,"Heilongjiang",-0.974372447337227,-0.30623854134061,-0.553095845745308,-0.693386452156905,2.76530516471734
"1877","1877",2016-11-07,"Heilongjiang",-1.83872765353582,-0.432189147230068,-0.436104612172817,-0.972874835810932,0.237148586066993
"1878","1878",2016-11-14,"Heilongjiang",-1.83872765353582,-0.68291619613109,-0.615534340713073,-0.84643547389722,0.0746721188169863
"1879","1879",2016-11-21,"Heilongjiang",-0.802874321488646,-1.09585677469858,-0.842860141972205,-0.912703009143657,0.344113202777057
"1880","1880",2016-11-28,"Heilongjiang",0.00777941819783521,-0.458271802802424,-0.470728927031083,-0.728594541303628,-0.19563408643509
"1881","1881",2016-12-05,"Heilongjiang",-0.0137805088448455,-1.23305456612318,-0.889719025726194,-1.38355488125013,0.959161955531236
"1882","1882",2016-12-12,"Heilongjiang",0.390654109479766,-1.05693291437593,-0.826168429581753,-1.26091611987841,0.419263801433292
"1883","1883",2016-12-19,"Heilongjiang",0.642168920072135,-0.809966396665443,-0.678946790479713,-1.15403070956535,0.519655837442912
"1884","1884",2016-12-26,"Heilongjiang",0.733674062676502,-1.13851425602246,-0.866518569064717,-1.21940915053781,0.527980114280402
"1885","1885",2017-01-02,"Heilongjiang",0.801808445878096,-1.04906157916713,-0.784140331850188,-1.07707168353121,3.2612629087582
"1886","1886",2017-01-09,"Heilongjiang",0.805812277410518,-1.26523494771921,-0.951889257229041,-0.578763661172369,-0.676360164242071
"1887","1887",2017-01-16,"Heilongjiang",0.928205566614225,-1.24098413211692,-0.884665474214392,-0.978276862681218,1.66050831227527
"1888","1888",2017-01-23,"Heilongjiang",1.05069763147053,-1.06072935438234,-0.87609387600765,-0.296497061480378,0.38655645391941
"1889","1889",2017-01-30,"Heilongjiang",1.06524657590977,-0.86070144200874,-0.7830893179552,-0.0332462071125124,0.141098717411917
"1890","1890",2017-02-06,"Heilongjiang",0.908757767095489,-0.838440109058578,-0.752065799548955,-0.126475654430788,-0.311801485140462
"1891","1891",2017-02-13,"Heilongjiang",0.886995281073377,-0.75818872895113,-0.739141600740534,0.288300178134603,-0.00907885844792661
"1892","1892",2017-02-20,"Heilongjiang",0.922346386216404,-0.626474329089023,-0.68290459668444,0.382268808091678,-0.59000983284348
"1893","1893",2017-02-27,"Heilongjiang",0.90817986305838,-0.480908061646413,-0.620078306290528,0.399834534590137,-0.588457937001392
"1894","1894",2017-03-06,"Heilongjiang",0.995956788438547,-0.0755582322086702,-0.290291264017325,0.456859198121302,-0.598201563971319
"1895","1895",2017-03-13,"Heilongjiang",0.981819869419232,0.297364793676603,0.0460815122141469,0.523322168517448,-0.305385481887411
"1896","1896",2017-03-20,"Heilongjiang",0.815653235563532,0.338223039702141,0.00210310112636264,0.586072521433972,-0.416131277183302
"1897","1897",2017-03-27,"Heilongjiang",0.927183327564574,0.548122099017851,0.219277800439716,1.14137713194722,0.494675757474272
"1898","1898",2017-04-03,"Heilongjiang",0.713243292273643,0.976615834722227,0.414098844435559,1.78507402362827,0.664529491846226
"1899","1899",2017-04-10,"Heilongjiang",0.547198448684595,0.907999280171431,-0.14569881225171,1.27342537840406,-0.258299756914337
"1900","1900",2017-04-17,"Heilongjiang",0.305391103173272,0.846687144866461,0.818953303578292,0.857402162259444,-0.474106099174364
"1901","1901",2017-04-24,"Heilongjiang",-0.167300450675299,1.02926003597671,0.878298592819487,0.78812159743066,-1.00729889607736
"1902","1902",2017-05-01,"Heilongjiang",-0.053487154520826,1.49654963227043,1.19543886123432,1.69536919551681,-0.0762875332826947
"1903","1903",2017-05-08,"Heilongjiang",-1.83872765353582,1.5231324861267,1.81739450101433,1.73414943848674,-0.859879512424166
"1904","1904",2017-05-15,"Heilongjiang",-1.83872765353582,1.81386095587242,2.33734351185465,2.27719799330543,-0.905023450001753
"1905","1905",2017-05-22,"Heilongjiang",-1.83872765353582,1.46099153715098,1.72740661138199,1.26196716094711,-1.14296069649257
"1906","1906",2017-05-29,"Heilongjiang",-1.83872765353582,1.43094011548389,1.87516615057126,0.267129549977809,-1.20085758525497
"1907","1907",2017-07-01,"Heilongjiang",999,999,999,999,999
"1908","1908",2017-10-02,"Heilongjiang",-1.83872765353582,0.975811355005211,0.870033791112582,0.356165996646482,-0.990135137927698
"1909","1909",2017-10-09,"Heilongjiang",-1.83872765353582,0.641193510329541,0.513240132845919,-0.220820158060834,-0.700763896810804
"1910","1910",2017-10-16,"Heilongjiang",-1.83872765353582,0.438225431211702,0.112954141871443,0.211134556162603,1.53876293161995
"1911","1911",2017-10-23,"Heilongjiang",-0.523062999842531,0.619484312209747,0.185518391843041,0.331640256325113,1.37206679731542
"1912","1912",2017-10-30,"Heilongjiang",-0.265126724533909,0.291113387639168,-0.148684351302864,0.407608576654565,2.89032237910025
